image_name,uncertainty,01_TUMOR,02_STROMA,03_COMPLEX,04_LYMPHO,05_DEBRIS,06_MUCOSA,07_ADIPOSE,08_EMPTY,patch_x,patch_y
SS7534_1_6_1062348.svs_num_0,0.3996854513883591,0.007343412667978555,0.01716439435258508,0.0034638351120520384,0.0017319381102424813,0.05572713203728199,0.0018646881013410165,0.9106714725494385,0.0020330616185674443,118384,28372
SS7534_1_6_1062348.svs_num_1,0.7996465802192688,0.012768207723274827,0.062381227314472196,0.005032886215485632,0.0021236747794318943,0.09524739310145378,0.007164909713901579,0.7909036159515381,0.02437806809321046,118384,31700
SS7534_1_6_1062348.svs_num_2,0.5292572647333145,0.016351004876196385,0.0312005078420043,0.00409985778387636,0.002430679710232653,0.05057591907680035,0.008501136431004853,0.8829513132572174,0.003889535693451762,118640,24532
SS7534_1_6_1062348.svs_num_3,1.087054193019867,0.03462816160172224,0.13955163955688477,0.016959851421415807,0.0029845820274204014,0.11674563586711884,0.010873306589201093,0.6684177458286286,0.009839051403105259,118640,25556
SS7534_1_6_1062348.svs_num_4,0.4898401230573654,0.010505552869290113,0.017599326092749834,0.00394911952316761,0.000894497660920024,0.0662509087473154,0.003978504322003573,0.888677453994751,0.008144690725021064,118640,25812
SS7534_1_6_1062348.svs_num_5,0.6372835159301757,0.017398871155455707,0.03287782557308674,0.004643099498935044,0.0013957979186670854,0.09079703763127327,0.004491913947276771,0.8405231475830078,0.007872274605324492,118640,28372
SS7534_1_6_1062348.svs_num_6,0.7347090184688568,0.01591601283289492,0.05361377038061619,0.008644607942551374,0.003907161236566026,0.10540217459201813,0.00467054971086327,0.8043149530887603,0.003530735068488866,118640,28628
SS7534_1_6_1062348.svs_num_7,0.646346315741539,0.010798339964821935,0.039785582572221756,0.0046719718025997285,0.001579817848323728,0.10941365137696266,0.0031964804307790472,0.8258769810199738,0.004677216065465473,118640,28884
SS7534_1_6_1062348.svs_num_8,0.44483124017715453,0.007507670251652598,0.020431347750127317,0.004322123248130083,0.002071028112550266,0.059731482341885564,0.001943667077284772,0.9001148879528046,0.0038777942070737483,118640,29652
SS7534_1_6_1062348.svs_num_9,1.037193191051483,0.029772274568676947,0.0996873527765274,0.00945323179475963,0.002268463507061824,0.17834968864917755,0.00930274766869843,0.6654067099094391,0.005759512982331216,118896,24532
SS7534_1_6_1062348.svs_num_10,0.835932070016861,0.04024979937821627,0.06146194376051426,0.01664912262931466,0.007047885085921734,0.047314824908971785,0.0244990861043334,0.7982117354869842,0.004565649619325996,118896,24788
SS7534_1_6_1062348.svs_num_11,1.7235486507415771,0.3139598846435547,0.2742701590061188,0.11577840819954872,0.026626609079539777,0.05017909035086632,0.1239538811147213,0.08645904660224915,0.008772921236231922,118896,25556
SS7534_1_6_1062348.svs_num_12,0.3894127577543259,0.006692395824939012,0.015237176045775413,0.0029572403465863316,0.0018845643906388431,0.05122428722679615,0.0012554649583762512,0.9156387925148011,0.005110070365481079,118896,25812
SS7534_1_6_1062348.svs_num_13,0.8128259062767029,0.019577722158282997,0.06216491349041462,0.008974219090305269,0.0017092513415263965,0.13520595282316208,0.003586767101660371,0.7648174405097962,0.003963733615819365,118896,26836
SS7534_1_6_1062348.svs_num_14,0.43521901667118074,0.007955250691156834,0.01632919004186988,0.0018504456675145775,0.0012871803843154338,0.0645899459719658,0.0016315405460773035,0.8997770071029663,0.006579414027510211,118896,27092
SS7534_1_6_1062348.svs_num_15,0.6666272640228271,0.012639061082154512,0.0400982741266489,0.005091282213106752,0.002762962532870006,0.11664014682173729,0.0024685568059794605,0.8178187251091004,0.0024809833383187653,118896,28116
SS7534_1_6_1062348.svs_num_16,0.5753187954425811,0.012997491238638758,0.025712022744119167,0.005332727427594363,0.0017627472494496032,0.09174182265996933,0.002503612976579461,0.8555119633674622,0.0044376626901794225,118896,28372
SS7534_1_6_1062348.svs_num_17,0.6513136893510818,0.013376174168661237,0.03344837035983801,0.00691043419064954,0.003496451411047019,0.10511784330010414,0.0029634971811901777,0.8301632225513458,0.004523965594125911,118896,28628
SS7534_1_6_1062348.svs_num_18,0.8336881697177887,0.012742064101621509,0.07017378360033036,0.007969115581363439,0.0027016760024707763,0.12029312029480935,0.005577190429903567,0.7680186927318573,0.012524407170712949,118896,28884
SS7534_1_6_1062348.svs_num_19,1.2857750415802003,0.03591657634824515,0.18889866918325424,0.01796352043747902,0.0031734740070533006,0.20883094370365143,0.010204307688400149,0.523023647069931,0.011988873034715653,118896,29140
SS7534_1_6_1062348.svs_num_20,0.6307112991809845,0.009545862860977649,0.04107488691806793,0.005643867864273488,0.001254609669558704,0.08370329886674881,0.004759542399551719,0.8442065238952636,0.009811429260298609,118896,29396
SS7534_1_6_1062348.svs_num_21,1.254608952999115,0.021145598124712707,0.15986066907644272,0.009297723090276122,0.0015690055035520345,0.2008795216679573,0.03276737611740828,0.5568514227867126,0.01762868883088231,118896,29652
SS7534_1_6_1062348.svs_num_22,0.4611465632915497,0.007374861894641071,0.01830521086230874,0.0032535463804379107,0.0012415454490110277,0.07168837152421474,0.00316471834667027,0.8912477970123291,0.0037240375939290972,118896,29908
SS7534_1_6_1062348.svs_num_23,0.6400786399841308,0.014220220502465963,0.028411661088466645,0.005682836985215545,0.001932241457689088,0.11221505105495452,0.004382509202696383,0.8296327590942383,0.003522723400965333,118896,30420
SS7534_1_6_1062348.svs_num_24,1.0461279034614563,0.021630117762833835,0.10789700150489807,0.007575494423508644,0.001449325009889435,0.15917382538318633,0.014947990700602532,0.6729736864566803,0.014352575968950987,118896,30932
SS7534_1_6_1062348.svs_num_25,1.5949818968772889,0.05899293310940266,0.3178175359964371,0.014162310492247343,0.008613509638234974,0.11469469293951988,0.18437225818634034,0.2900027558207512,0.011344029102474451,118896,31188
SS7534_1_6_1062348.svs_num_26,1.0303320646286012,0.02207031613215804,0.098161880671978,0.005134285753592848,0.001050477490935009,0.19894010871648787,0.011277674930170178,0.6551696181297302,0.00819564051926136,118896,31444
SS7534_1_6_1062348.svs_num_27,0.3631057471036911,0.005932194291381166,0.012040455685928464,0.0024593585629190786,0.0009289889381761896,0.05013081133365631,0.0006195709604071454,0.9207974553108216,0.007091151841450483,119152,23764
SS7534_1_6_1062348.svs_num_28,1.4000113606452942,0.052340677194297316,0.3618281692266464,0.01887020794674754,0.002060893486486748,0.30992031991481783,0.017920324113219976,0.2332691431045532,0.0037902595358900726,119152,24532
SS7534_1_6_1062348.svs_num_29,0.27105700969696045,0.005945493199396879,0.008279448794201016,0.001300604993593879,0.0021392479564383395,0.03308874387294054,0.0006364444903738331,0.9461324870586395,0.0024775611571385527,119152,24788
SS7534_1_6_1062348.svs_num_30,0.9241087973117829,0.028537999652326108,0.06566017381846904,0.009691037749871612,0.003782074947957881,0.1570270523428917,0.00823559904238209,0.7233351171016693,0.003730917914072052,119152,25044
SS7534_1_6_1062348.svs_num_31,0.6153647661209106,0.015624046744778752,0.03957761749625206,0.0057561750698369,0.0010652471319190226,0.08888773247599602,0.0024248255125712604,0.8433324635028839,0.003331961977528408,119152,25300
SS7534_1_6_1062348.svs_num_32,0.9836142778396606,0.03218590896576643,0.10644471943378449,0.010224335780367255,0.0027821479336125774,0.13748340159654618,0.006513158837333321,0.700028944015503,0.004337357205804438,119152,25812
SS7534_1_6_1062348.svs_num_33,0.452643358707428,0.007505641493480653,0.019742584601044656,0.002814115781802684,0.0007981524442584487,0.06401251032948493,0.002039642893942073,0.8962315797805787,0.006855802843347192,119152,26324
